Date,Bar Name,Alcohol Type,Brand Name,Consumed (ml),Purchase (ml),Opening Balance (ml),Closing Balance (ml),Next_Day_Consumption,DayOfWeek,DayOfMonth,Month,WeekOfYear,IsWeekend,IsHolidaySeason,Consumption_Lag_1,Purchase_Lag_1,Consumption_Lag_2,Purchase_Lag_2,Consumption_Lag_3,Purchase_Lag_3,Consumption_Lag_7,Purchase_Lag_7,Consumption_Lag_14,Purchase_Lag_14,Consumption_Mean_3,Consumption_Std_3,Consumption_Max_3,Consumption_Mean_7,Consumption_Std_7,Consumption_Max_7,Consumption_Mean_14,Consumption_Std_14,Consumption_Max_14,Inventory_Ratio,Stockout_Risk,Inventory_Turnover,Inventory_Usage_Rate,Alcohol_Beer,Alcohol_Rum,Alcohol_Vodka,Alcohol_Whiskey,Alcohol_Wine,Bar_Anderson's Bar,Bar_Brown's Bar,Bar_Johnson's Bar,Bar_Smith's Bar,Bar_Taylor's Bar,Bar_Thomas's Bar,Brand_Popularity,Bar_Brand_Popularity,Consumption_Trend_7d
2023-08-18,Brown's Bar,Beer,Miller,551.93,0.0,2483.05,1931.12,561.98,4,18,8,33,0,0,480.08,0.0,179.11,0.0,268.79,0.0,421.37,0.0,515.99,1044.74,403.70666666666665,197.79624019008386,551.93,378.40714285714284,139.82087620884627,551.93,405.55285714285714,104.92296048702906,551.93,3.4925216573526487,5.103286331804367,0.2221895694531108,0.2221895694531108,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,18.9860714285714
2023-08-20,Brown's Bar,Beer,Miller,561.98,0.0,1931.12,1369.14,350.6,6,20,8,33,1,0,551.93,0.0,480.08,0.0,179.11,0.0,412.94,1924.32,415.68,0.0,531.3299999999999,44.66735385043527,561.98,399.6985714285714,156.3289617471835,561.98,416.0028571428571,112.9849602944891,561.98,2.431951401470745,3.4254313071636124,0.29086185123077246,0.29086185123077246,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,43.587857142857125
2023-08-23,Brown's Bar,Beer,Miller,350.6,0.0,1369.14,1018.54,280.09,2,23,8,34,0,0,561.98,0.0,551.93,0.0,480.08,0.0,268.63,0.0,514.76,1265.01,488.17,119.24503889051314,561.98,411.4085714285714,147.7070841709554,561.98,404.27714285714285,110.43706299751234,561.98,2.8968714448236628,2.4757384039501917,0.2558862597982688,0.2558862597982688,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,19.603214285714273
2023-09-02,Brown's Bar,Beer,Miller,280.09,0.0,1018.54,738.450000000001,0.0,5,2,9,35,1,0,350.6,0.0,561.98,0.0,551.93,0.0,487.37,852.4,477.6,1662.47,397.5566666666667,146.6942038164199,561.98,381.79714285714283,150.68779420978169,561.98,390.1692857142857,112.93709811315237,561.98,2.6270945248852717,1.934142289473096,0.2747219334209545,0.2747219334209545,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,16.385000000000005
2023-09-04,Brown's Bar,Beer,Miller,0.0,0.0,738.450000000001,738.450000000001,567.81,0,4,9,36,0,0,280.09,0.0,350.6,0.0,561.98,0.0,268.79,0.0,383.19,1375.91,210.23000000000002,185.4465009106401,350.6,343.3985714285714,207.7330658504299,561.98,362.7985714285714,153.7999256705404,561.98,738.450000000001,2.1504166337325668,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,-40.665714285714294
2023-09-10,Brown's Bar,Beer,Miller,567.81,0.0,738.450000000001,170.640000000001,170.64,6,10,9,36,1,0,0.0,0.0,280.09,0.0,350.6,0.0,179.11,0.0,371.58,0.0,282.6333333333333,283.9135439413438,567.81,398.9271428571428,208.44821848717294,567.81,376.815,163.30941641087804,567.81,0.2999947258311229,0.4277472793098658,0.7678815335722485,0.7678815335722485,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,-40.09142857142855
2023-09-13,Brown's Bar,Beer,Miller,170.64,0.0,170.640000000001,1.70530256582424e-12,465.42,2,13,9,37,0,0,567.81,0.0,0.0,0.0,280.09,0.0,480.08,0.0,444.71,0.0,246.14999999999998,291.33892479378727,567.81,354.72142857142853,220.81446808188477,567.81,357.23857142857145,170.79962150278476,567.81,9.93534470883384e-15,4.8074416386177e-15,0.9941738522488871,0.9941738522488871,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,-52.95750000000004
2023-09-15,Brown's Bar,Beer,Miller,465.42,1100.11,1.70530256582424e-12,634.690000000001,208.26,4,15,9,37,0,0,170.64,0.0,567.81,0.0,0.0,0.0,551.93,0.0,421.37,0.0,401.29,206.20498272350258,567.81,342.36285714285714,210.09838526384772,567.81,360.38500000000005,172.46948901851513,567.81,1.3607692637537003,1.8538518030160176,465.4199999992063,465.4199999992063,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,-12.924285714285737
2023-09-29,Brown's Bar,Beer,Miller,208.26,1555.09,634.690000000001,1981.52,426.98,4,29,9,39,0,0,465.42,1100.11,170.64,0.0,567.81,0.0,561.98,0.0,412.94,1924.32,281.44000000000005,160.4378272104183,465.42,291.83142857142855,190.05521078786305,567.81,345.765,176.30436670494237,567.81,9.469177100258053,6.789947229809774,0.3276125155343008,0.3276125155343008,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,4.081428571428579
2023-10-01,Brown's Bar,Beer,Miller,426.98,0.0,1981.52,1554.54,377.32,6,1,10,39,1,0,208.26,1555.09,465.42,1100.11,170.64,0.0,350.6,0.0,268.63,0.0,366.8866666666667,138.71273529612685,465.42,302.74285714285713,196.08836245549145,567.81,357.0757142857143,176.0544065257751,567.81,3.6322725360998174,5.134852774631937,0.21537235437725724,0.21537235437725724,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,26.95714285714287
2023-10-02,Brown's Bar,Beer,Miller,377.32,0.0,1554.54,1177.22,539.17,0,2,10,40,0,0,426.98,0.0,208.26,1555.09,465.42,1100.11,280.09,0.0,487.37,852.4,337.52000000000004,114.66315711683517,426.98,316.6328571428571,197.65371610591131,567.81,349.21500000000003,172.20407422813565,567.81,3.111704377246775,3.717933794435196,0.2425652827956851,0.2425652827956851,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,31.711428571428577
2023-10-04,Brown's Bar,Beer,Miller,539.17,0.0,1177.22,638.050000000001,157.52,2,4,10,40,0,0,377.32,0.0,426.98,0.0,208.26,1555.09,0.0,0.0,268.79,0.0,447.82333333333344,82.91374453812419,539.17,393.6571428571428,153.91511651061498,567.81,368.52785714285716,177.568637311304,567.81,1.1812022141177796,1.620826680214838,0.45761402794045253,0.45761402794045253,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,10.32142857142857
2023-10-09,Brown's Bar,Beer,Miller,157.52,0.0,638.050000000001,480.530000000001,122.62,0,9,10,41,0,0,539.17,0.0,377.32,0.0,426.98,0.0,567.81,0.0,179.11,0.0,358.0033333333334,191.55686057495654,539.17,335.0442857142857,154.66223519410968,539.17,366.9857142857143,179.42428631230874,567.81,3.0313525107242048,1.434228310969555,0.24649088490728388,0.24649088490728388,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,9.899999999999997
2023-10-12,Brown's Bar,Beer,Miller,122.62,1586.77,480.530000000001,1944.68,595.1,3,12,10,41,0,0,157.52,0.0,539.17,0.0,377.32,0.0,170.64,0.0,480.08,0.0,273.10333333333335,231.08030169907033,539.17,328.1842857142857,163.9554475924423,539.17,341.45285714285717,187.35143416455745,567.81,15.731111470635819,5.925573175350087,0.25464664714555635,0.25464664714555635,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,-36.346071428571435
2023-10-14,Brown's Bar,Beer,Miller,595.1,0.0,1944.68,1349.58,518.53,5,14,10,41,1,0,122.62,1586.77,157.52,0.0,539.17,0.0,465.42,1100.11,551.93,0.0,291.7466666666667,263.2905925651985,595.1,346.71,187.65938798791817,595.1,344.53642857142853,191.39375564957277,595.1,2.2640161046804224,3.892532664186207,0.30585707824513797,0.30585707824513797,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,11.85714285714287
2023-10-16,Brown's Bar,Beer,Miller,518.53,606.17,1349.58,1437.22,540.24,0,16,10,42,0,0,595.1,0.0,122.62,1586.77,157.52,0.0,208.26,1555.09,561.98,0.0,412.0833333333333,253.58924904919238,595.1,391.03428571428566,186.14398064017928,595.1,341.43285714285713,187.91725103715908,595.1,2.766385001828576,3.6754321871666358,0.3839313480134461,0.3839313480134461,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,10.487857142857148
2023-10-22,Brown's Bar,Beer,Miller,540.24,0.0,1437.22,896.980000000001,189.65,6,22,10,42,1,0,518.53,606.17,595.1,0.0,122.62,1586.77,426.98,0.0,350.6,0.0,551.29,39.46286989056863,595.1,407.21428571428567,194.52300342608524,595.1,354.9785714285714,195.31809289768023,595.1,1.657268494568031,2.2027223294158946,0.3756309883049881,0.3756309883049881,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,31.60928571428573
2023-10-25,Brown's Bar,Beer,Miller,189.65,0.0,896.980000000001,707.330000000001,254.1,2,25,10,43,0,0,540.24,0.0,518.53,606.17,595.1,0.0,377.32,0.0,280.09,0.0,416.14000000000004,196.4462295387722,540.24,380.4042857142857,211.52001897827884,595.1,348.5185714285714,199.43767917503777,595.1,3.7100970364542403,1.8594164854684703,0.2111962404507893,0.2111962404507893,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,4.028214285714282
2023-11-12,Brown's Bar,Beer,Miller,254.1,0.0,707.330000000001,453.230000000001,232.33,6,12,11,45,1,0,189.65,0.0,540.24,0.0,518.53,606.17,539.17,0.0,0.0,0.0,327.9966666666667,186.61156189618404,540.24,339.67999999999995,203.1342983512796,595.1,366.66857142857145,175.39357925521696,595.1,1.7766758134065113,1.3342852096090467,0.3587310999110579,0.3587310999110579,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,13.176428571428579
2023-11-29,Brown's Bar,Beer,Miller,232.33,0.0,453.230000000001,220.900000000001,146.88,2,29,11,48,0,0,254.1,0.0,189.65,0.0,540.24,0.0,157.52,0.0,567.81,0.0,225.36000000000004,32.785458666915304,254.1,350.3671428571428,193.7023105794289,595.1,342.7057142857143,168.58408482755092,595.1,0.9467278103972956,0.6304814949216564,0.5114809677916463,0.5114809677916463,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,-24.34821428571428
2023-12-02,Brown's Bar,Beer,Miller,146.88,0.0,220.900000000001,74.0200000000018,74.02,5,2,12,48,1,1,232.33,0.0,254.1,0.0,189.65,0.0,122.62,1586.77,170.64,0.0,211.10333333333338,56.674161955280354,254.1,353.8328571428571,189.11094131173252,595.1,341.00857142857143,170.55756839338372,595.1,0.5005409791723141,0.20919481756923675,0.6619197836863422,0.6619197836863422,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,-78.68571428571423
2023-12-03,Brown's Bar,Beer,Miller,74.02,0.0,74.0200000000018,1.83320025826105e-12,0.0,6,3,12,48,1,1,146.88,0.0,232.33,0.0,254.1,0.0,595.1,0.0,465.42,1100.11,151.0766666666667,79.23839368218765,232.33,279.3928571428571,180.68107000220823,540.24,313.0514285714285,180.3907642551898,595.1,2.4436153802466676e-14,6.561371242657471e-15,0.9866702212743031,0.9866702212743031,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,-74.1989285714286
2023-12-04,Brown's Bar,Beer,Miller,0.0,0.0,1.83320025826105e-12,1.83320025826105e-12,136.03,0,4,12,49,0,1,74.02,0.0,146.88,0.0,232.33,0.0,518.53,606.17,208.26,1555.09,73.63333333333337,73.4407634310358,146.88,205.31714285714284,172.40321426956115,540.24,298.17571428571426,197.4749641274632,595.1,1.83320025826105e-12,8.928627355469134e-15,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,299.81529411764706,272.4146666666667,-69.97142857142859
2023-01-02,Brown's Bar,Rum,Bacardi,134.75,0.0,748.43,613.68,467.87,0,2,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.75,0.0,134.75,134.75,0.0,134.75,134.75,0.0,134.75,4.520662983425414,4.163647465906777,0.17980331718772935,0.17980331718772935,False,True,False,False,False,False,True,False,False,False,False,307.183431372549,300.7035064935065,0.0
2023-01-03,Brown's Bar,Rum,Bacardi,467.87,0.0,613.68,145.809999999999,145.81,1,3,1,1,0,1,134.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.31,235.5514109488627,467.87,301.31,235.5514109488627,467.87,301.31,235.5514109488627,467.87,0.310981722012496,0.7791671437841086,0.7611602785189042,0.7611602785189042,False,True,False,False,False,False,True,False,False,False,False,307.183431372549,300.7035064935065,333.1199999999999
2023-01-06,Brown's Bar,Rum,Bacardi,145.81,0.0,145.809999999999,0.0,0.0,4,6,1,1,0,1,467.87,0.0,134.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.4766666666667,189.21500187176844,467.87,249.4766666666667,189.21500187176844,467.87,249.4766666666667,189.21500187176844,467.87,0.0,0.0,0.9931884748995368,0.9931884748995368,False,True,False,False,False,False,True,False,False,False,False,307.183431372549,300.7035064935065,5.530000000000079
2023-01-13,Brown's Bar,Rum,Bacardi,0.0,0.0,0.0,0.0,312.12,4,13,1,2,0,1,145.81,0.0,467.87,0.0,134.75,0.0,0.0,0.0,0.0,0.0,204.56000000000003,239.4039600758517,467.87,187.10750000000002,198.5645061224857,467.87,187.10750000000002,198.5645061224857,467.87,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,307.183431372549,300.7035064935065,-72.63099999999997
2023-01-15,Brown's Bar,Rum,Bacardi,312.12,1536.52,0.0,1224.4,401.99,6,15,1,2,1,1,0.0,0.0,145.81,0.0,467.87,0.0,0.0,0.0,0.0,0.0,152.64333333333335,156.17216279905114,312.12,212.10999999999999,180.82179722035727,467.87,212.10999999999999,180.82179722035727,467.87,3.910321921308125,7.554227592832527,312.12,312.12,False,True,False,False,False,False,True,False,False,False,False,307.183431372549,300.7035064935065,-11.313000000000017
2023-01-23,Brown's Bar,Rum,Bacardi,401.99,0.0,1224.4,822.41,144.35,0,23,1,4,0,1,312.12,1536.52,0.0,0.0,145.81,0.0,0.0,0.0,0.0,0.0,238.03666666666666,210.98636267146117,401.99,243.75666666666666,179.34962209791988,467.87,243.75666666666666,179.34962209791988,467.87,2.0407702424377776,3.936213710394245,0.3280479843316468,0.3280479843316468,False,True,False,False,False,False,True,False,False,False,False,307.183431372549,300.7035064935065,20.66114285714284
2023-01-25,Brown's Bar,Rum,Bacardi,144.35,0.0,822.41,678.06,458.76,2,25,1,4,0,1,401.99,0.0,312.12,1536.52,0.0,0.0,0.0,0.0,0.0,0.0,286.15333333333336,130.76808950708636,401.99,229.5557142857143,167.97889290593852,467.87,229.5557142857143,167.97889290593852,467.87,4.6650154798761605,2.953792730056195,0.17530756245369863,0.17530756245369863,False,True,False,False,False,False,True,False,False,False,False,307.183431372549,300.7035064935065,2.262500000000002
2023-01-30,Brown's Bar,Rum,Bacardi,458.76,0.0,678.06,219.3,397.63,0,30,1,5,0,1,144.35,0.0,401.99,0.0,312.12,1536.52,134.75,0.0,0.0,0.0,335.03333333333336,167.5583732116463,458.76,275.84285714285716,181.5903974805465,467.87,258.20625,175.36461191614458,467.87,0.4769879937358622,0.7950178673157595,0.6755809501369541,0.6755809501369541,False,True,False,False,False,False,True,False,False,False,False,307.183431372549,300.7035064935065,13.276428571428564
2023-02-03,Brown's Bar,Rum,Bacardi,397.63,573.19,219.3,394.86,394.86,4,3,2,5,0,0,458.76,0.0,144.35,0.0,401.99,0.0,467.87,0.0,0.0,0.0,333.58,166.7039708585252,458.76,265.80857142857144,170.8329159762614,458.76,273.69777777777773,170.49498708010287,467.87,0.9905426084338861,1.4855051433362356,1.80494779845665,1.80494779845665,False,True,False,False,False,False,True,False,False,False,False,307.183431372549,300.7035064935065,53.75750000000001
2023-02-07,Brown's Bar,Rum,Bacardi,394.86,0.0,394.86,1.13686837721616e-13,0.0,1,7,2,6,0,0,397.63,573.19,458.76,0.0,144.35,0.0,145.81,0.0,0.0,0.0,417.0833333333333,36.119615631029966,458.76,301.38714285714286,167.57937519419326,458.76,285.81399999999996,165.24748464718675,467.87,2.8718950568790986e-16,3.772119694419195e-16,0.9974738543929672,0.9974738543929672,False,True,False,False,False,False,True,False,False,False,False,307.183431372549,300.7035064935065,50.441785714285736
2023-02-11,Brown's Bar,Rum,Bacardi,0.0,0.0,1.13686837721616e-13,1.13686837721616e-13,0.0,5,11,2,6,1,0,394.86,0.0,397.63,573.19,458.76,0.0,0.0,0.0,0.0,0.0,264.16333333333336,228.7763498120672,397.63,301.38714285714286,167.57937519419326,458.76,259.8309090909091,178.89211611776219,467.87,1.13686837721616e-13,3.772119694419195e-16,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,307.183431372549,300.7035064935065,-24.905000000000033
2023-02-13,Brown's Bar,Rum,Bacardi,0.0,0.0,1.13686837721616e-13,1.13686837721616e-13,0.0,0,13,2,7,0,0,0.0,0.0,394.86,0.0,397.63,573.19,312.12,1536.52,0.0,0.0,131.62,227.97252729221557,394.86,256.79857142857145,202.19590858278775,458.76,238.1783333333333,186.33059207340122,467.87,1.13686837721616e-13,4.4270821714145717e-16,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,307.183431372549,300.7035064935065,-55.6632142857143
2023-02-15,Brown's Bar,Rum,Bacardi,0.0,0.0,1.13686837721616e-13,1.13686837721616e-13,0.0,2,15,2,7,0,0,0.0,0.0,0.0,0.0,394.86,0.0,401.99,0.0,0.0,0.0,0.0,0.0,0.0,199.37142857142857,210.98140948344016,458.76,219.85692307692307,190.23563031079007,467.87,1.13686837721616e-13,5.702263284976441e-16,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,307.183431372549,300.7035064935065,-62.43571428571425
2023-02-22,Brown's Bar,Rum,Bacardi,0.0,0.0,1.13686837721616e-13,1.13686837721616e-13,0.0,2,22,2,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,144.35,0.0,0.0,0.0,0.0,0.0,0.0,178.75,223.91361302966823,458.76,204.15285714285713,191.98548813060654,467.87,1.13686837721616e-13,6.360102809600896e-16,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,307.183431372549,300.7035064935065,-91.65714285714286
2023-02-26,Brown's Bar,Rum,Bacardi,0.0,0.0,1.13686837721616e-13,1.13686837721616e-13,415.5,6,26,2,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,458.76,0.0,134.75,0.0,0.0,0.0,0.0,113.21285714285715,193.3494157145112,397.63,194.52785714285713,198.98284101432435,467.87,1.13686837721616e-13,1.0041866320727226e-15,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,307.183431372549,300.7035064935065,-70.80750000000003
2023-02-28,Brown's Bar,Rum,Bacardi,415.5,760.97,1.13686837721616e-13,345.47,345.47,1,28,2,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,397.63,573.19,467.87,0.0,138.5,239.88903684828946,415.5,115.76571428571428,197.79735647518507,415.5,190.78714285714287,193.875670486509,458.76,0.8294597839135655,2.9842168912582068,415.49999999995276,415.49999999995276,False,True,False,False,False,False,True,False,False,False,False,307.183431372549,300.7035064935065,2.2114285714285655
2023-03-05,Brown's Bar,Rum,Bacardi,345.47,0.0,345.47,1.13686837721616e-13,181.09,6,5,3,9,1,0,415.5,760.97,0.0,0.0,0.0,0.0,394.86,0.0,145.81,0.0,253.65666666666667,222.446237624585,415.5,108.71000000000001,186.7550633851731,415.5,205.04857142857145,197.61997115120275,458.76,3.281289511981297e-16,1.0457808639648238e-15,0.9971137472219816,0.9971137472219816,False,True,False,False,False,False,True,False,False,False,False,307.183431372549,300.7035064935065,66.69321428571429
2023-03-07,Brown's Bar,Rum,Bacardi,181.09,1905.59,1.13686837721616e-13,1724.5,216.64,1,7,3,10,0,0,345.47,0.0,415.5,760.97,0.0,0.0,0.0,0.0,0.0,0.0,314.02000000000004,120.32804702146548,415.5,134.58,181.65944520815137,415.5,217.98357142857142,188.90050012586573,458.76,9.470591465758691,12.813939664140287,181.08999999997943,181.08999999997943,False,True,False,False,False,False,True,False,False,False,False,307.183431372549,300.7035064935065,58.91821428571429
2023-03-12,Brown's Bar,Rum,Bacardi,216.64,0.0,1724.5,1507.86,312.01,6,12,3,10,1,0,181.09,1905.59,345.47,0.0,415.5,760.97,0.0,0.0,312.12,1536.52,247.73333333333335,86.48868500175801,345.47,165.52857142857144,173.1657649410502,415.5,211.16357142857143,186.95395375526368,458.76,6.928230104760154,9.109363942349184,0.12555201390901188,0.12555201390901188,False,True,False,False,False,False,True,False,False,False,False,307.183431372549,300.7035064935065,48.48464285714286
2023-03-15,Brown's Bar,Rum,Bacardi,312.01,1146.34,1507.86,2342.18999999999,356.55,2,15,3,11,0,0,216.64,0.0,181.09,1905.59,345.47,0.0,0.0,0.0,401.99,0.0,236.58,67.69944091349633,312.01,210.10142857142858,163.33412415746355,415.5,204.73642857142858,181.35178579032706,458.76,7.482796076802627,11.14790135376786,0.20678525509324922,0.20678525509324922,False,True,False,False,False,False,True,False,False,False,False,307.183431372549,300.7035064935065,40.53214285714285
